dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kills,longest_kill,revives,total_distance,ride_distance,road_kills,swim_distance,vehicle_destroys,time_survived,walk_distance,weapons_acquired,win_place,team_count,map_name,duration
0,0,0,0,0,0,0,0.0,0,0.20 ,0.00 ,0,0.00 ,0,194,0.20 ,3,2,17,에란겔,1877
0,0,5,13,0,8,0,0.0,0,4.73 ,2.34 ,0,0.00 ,0,1402,2.39 ,11,6,15,미라마,1784
0,0,1,42,0,1,0,0.0,0,0.50 ,0.00 ,0,0.00 ,0,429,0.50 ,3,11,16,미라마,1751
0,2,4,75,0,5,0,0.0,0,5.17 ,3.76 ,0,0.00 ,1,1856,1.41 ,10,2,16,태이고,1872
0,0,0,0,0,0,0,0.0,0,0.02 ,0.00 ,0,0.00 ,0,154,0.02 ,0,14,16,태이고,1952
5,1,5,596,3,4,6,0.213,1,6.43 ,3.24 ,0,0.00 ,2,1589,3.19 ,4,3,16,에란겔,1596
0,0,0,27,0,0,0,0.0,0,0.32 ,0.00 ,0,0.00 ,0,333,0.32 ,6,16,17,태이고,1920
0,0,4,0,0,1,0,0.0,0,5.70 ,4.59 ,0,0.00 ,0,932,1.11 ,6,15,16,미라마,1917
4,2,9,927,2,8,5,0.255,1,2.80 ,0.85 ,0,0.00 ,0,1917,1.95 ,5,1,16,에란겔,1920
2,1,6,222,0,3,3,0.365,1,7.50 ,5.40 ,0,0.00 ,0,1491,2.09 ,5,4,15,미라마,1860
2,0,4,373,0,0,2,0.173,0,3.60 ,0.96 ,0,0.00 ,0,1538,2.64 ,8,2,17,태이고,1541
5,0,4,439,0,4,2,0.224,1,5.46 ,3.09 ,0,0.00 ,0,1419,2.38 ,10,1,17,태이고,1732
2,2,4,357,1,6,3,0.042,0,6.16 ,4.72 ,0,0.00 ,0,1119,1.44 ,8,9,16,태이고,1853
4,1,6,748,4,5,6,0.099,1,2.99 ,0.95 ,0,0.00 ,0,1646,2.04 ,6,2,16,미라마,1649
0,0,0,27,0,0,0,0.0,0,0.03 ,0.00 ,0,0.00 ,0,119,0.03 ,1,11,16,에란겔,1876
0,0,3,150,0,3,0,0.0,0,7.39 ,6.02 ,0,0.01 ,0,1355,1.35 ,5,7,15,에란겔,1762
0,0,0,0,0,0,0,0.0,0,3.36 ,2.90 ,0,0.00 ,0,398,0.46 ,3,13,16,미라마,1763
0,0,2,196,0,3,1,0.147,0,4.37 ,2.60 ,0,0.00 ,0,1695,1.77 ,5,2,16,태이고,1695
1,0,1,105,1,0,1,0.207,0,1.73 ,0.55 ,0,0.00 ,0,990,1.18 ,5,13,15,태이고,1817
2,2,6,205,0,4,1,0.035,2,8.23 ,6.67 ,0,0.00 ,0,1436,1.56 ,5,3,16,미라마,1775
0,0,5,186,0,0,1,0.367,0,3.51 ,1.71 ,0,0.00 ,0,1303,1.80 ,5,8,15,태이고,1880
0,0,1,103,0,4,1,0.477,0,5.49 ,4.64 ,0,0.00 ,0,1108,0.85 ,7,1,16,태이고,1634
0,0,0,0,0,0,0,0.0,0,0.28 ,0.00 ,0,0.00 ,0,288,0.28 ,5,9,15,태이고,1855
1,0,1,100,0,0,0,0.0,0,0.19 ,0.00 ,0,0.00 ,0,288,0.19 ,5,15,15,에란겔,1945
0,0,0,0,0,1,0,0.0,0,0.06 ,0.00 ,0,0.00 ,0,164,0.06 ,4,13,16,태이고,1761
1,0,4,313,0,2,1,0.254,0,7.99 ,6.85 ,0,0.00 ,1,1285,1.14 ,7,5,16,미라마,1735
3,2,7,505,0,6,3,0.145,0,4.30 ,1.98 ,0,0.00 ,1,1915,2.32 ,4,2,16,에란겔,1918
1,6,4,500,0,2,0,0.0,0,6.98 ,5.23 ,0,0.00 ,0,1844,1.75 ,7,2,16,미라마,1848
3,0,4,598,2,1,5,0.671,1,6.57 ,3.86 ,0,0.00 ,2,1735,2.72 ,7,2,16,에란겔,1738
2,1,7,414,1,9,3,0.033,0,6.07 ,3.76 ,0,0.00 ,1,1287,2.31 ,9,6,16,미라마,1655
9,0,6,958,2,3,4,0.114,0,9.74 ,8.31 ,0,0.00 ,0,1792,1.43 ,5,2,16,태이고,1795
0,1,2,354,1,3,1,0.005,0,1.55 ,0.00 ,0,0.00 ,0,1323,1.55 ,4,9,16,에란겔,1781
2,1,2,143,0,0,1,0.175,0,4.66 ,3.80 ,0,0.00 ,0,1007,0.86 ,5,11,15,에란겔,1523
1,3,8,446,1,6,2,0.438,0,8.45 ,7.19 ,0,0.00 ,0,1093,1.26 ,6,9,16,에란겔,1594
1,0,2,93,0,0,1,0.002,0,0.88 ,0.00 ,0,0.00 ,0,535,0.88 ,2,13,15,태이고,1891
2,1,2,231,0,0,0,0.0,0,2.15 ,1.52 ,0,0.00 ,0,566,0.63 ,5,15,17,에란겔,1589
2,0,5,145,1,2,2,0.13,0,4.71 ,2.49 ,0,0.00 ,0,1340,2.22 ,7,4,15,태이고,1511
0,0,5,60,0,1,0,0.0,0,5.89 ,4.79 ,0,0.00 ,0,1136,1.10 ,5,8,16,태이고,1514
0,0,0,0,0,0,0,0.0,0,3.17 ,2.14 ,0,0.00 ,0,613,1.04 ,6,6,15,태이고,1700
0,0,0,0,0,0,0,0.0,0,2.82 ,2.29 ,0,0.00 ,0,458,0.53 ,5,6,16,미라마,1860
0,0,0,18,0,0,0,0.0,0,6.10 ,5.61 ,0,0.00 ,0,592,0.49 ,4,14,16,태이고,1869
0,0,7,25,0,3,0,0.0,0,5.25 ,4.37 ,0,0.00 ,0,1239,0.88 ,4,9,15,에란겔,1773
2,0,0,248,0,0,0,0.0,0,1.50 ,0.32 ,0,0.00 ,0,654,1.18 ,6,14,15,미라마,1913
0,0,3,0,0,0,0,0.0,0,4.53 ,3.70 ,0,0.00 ,0,662,0.83 ,11,15,16,태이고,1965
4,0,10,610,1,4,3,0.104,2,7.60 ,5.61 ,0,0.00 ,0,1598,1.99 ,7,4,16,태이고,1910
0,0,4,180,0,1,1,0.032,0,3.37 ,1.89 ,0,0.00 ,0,1087,1.48 ,7,13,16,미라마,1753
2,2,8,571,0,1,4,0.089,1,6.87 ,4.70 ,0,0.00 ,0,1595,2.17 ,6,5,15,에란겔,1898
0,0,5,145,0,4,0,0.0,1,5.15 ,4.34 ,0,0.00 ,0,1068,0.81 ,2,10,17,에란겔,1940
0,0,4,0,0,0,0,0.0,0,5.78 ,4.57 ,0,0.00 ,0,1162,1.21 ,7,7,17,태이고,1655
0,0,3,0,0,0,0,0.0,0,0.72 ,0.42 ,0,0.00 ,0,355,0.31 ,3,15,16,태이고,1671
0,0,1,0,0,0,0,0.0,0,3.53 ,3.18 ,0,0.00 ,0,491,0.35 ,4,13,16,미라마,1826
1,2,7,520,0,5,3,0.069,2,6.45 ,4.49 ,0,0.06 ,3,1657,1.91 ,7,4,15,에란겔,1738
4,0,6,875,0,4,2,0.036,1,7.40 ,5.25 ,0,0.00 ,0,1865,2.15 ,4,3,17,미라마,1917
0,2,12,66,0,0,0,0.0,1,7.74 ,6.49 ,0,0.00 ,0,1740,1.25 ,7,1,16,태이고,1740
0,0,7,0,0,3,0,0.0,0,2.02 ,0.86 ,0,0.00 ,0,1201,1.16 ,6,9,16,에란겔,1866
0,0,4,63,0,4,0,0.0,0,8.79 ,8.35 ,0,0.00 ,0,824,0.44 ,5,10,16,태이고,1824
1,0,2,121,0,0,1,0.006,0,1.26 ,0.46 ,0,0.00 ,0,593,0.80 ,4,12,17,태이고,1845
1,0,0,100,0,0,1,0.008,0,0.02 ,0.00 ,0,0.00 ,0,170,0.02 ,1,4,16,미라마,1860
0,0,4,0,0,0,0,0.0,0,4.11 ,3.45 ,0,0.00 ,0,596,0.66 ,4,13,15,태이고,1822
0,1,1,0,0,0,0,0.0,0,2.55 ,2.08 ,0,0.00 ,0,567,0.47 ,3,2,16,에란겔,1710
0,0,4,0,0,0,0,0.0,0,2.28 ,1.18 ,0,0.00 ,0,1099,1.10 ,5,8,16,미라마,1836
1,1,0,75,0,0,1,0.007,0,0.11 ,0.00 ,0,0.00 ,0,265,0.11 ,3,7,17,태이고,1767
0,2,2,0,0,0,0,0.0,0,4.15 ,3.32 ,0,0.00 ,0,646,0.83 ,4,14,18,미라마,1657
1,0,2,160,1,12,1,0.029,0,0.35 ,0.00 ,0,0.00 ,0,683,0.35 ,7,15,16,에란겔,1911
1,0,11,315,0,4,1,0.036,0,6.10 ,4.78 ,0,0.00 ,0,1448,1.32 ,6,5,16,에란겔,1752
0,0,1,0,0,0,0,0.0,0,1.97 ,0.00 ,0,0.00 ,0,718,1.97 ,7,12,16,에란겔,1702
0,0,0,0,0,0,0,0.0,0,0.40 ,0.00 ,0,0.00 ,0,450,0.40 ,3,6,15,태이고,1871
0,0,3,61,0,2,0,0.0,0,5.72 ,4.26 ,0,0.00 ,0,986,1.46 ,6,10,16,에란겔,1581
2,2,8,349,0,16,2,0.035,0,6.04 ,4.75 ,0,0.00 ,1,1513,1.29 ,6,3,15,태이고,1531
2,0,12,262,0,0,3,0.027,0,3.43 ,0.00 ,0,0.00 ,0,1507,3.43 ,6,4,15,미라마,1837
0,0,6,50,0,1,0,0.0,0,5.61 ,4.63 ,0,0.00 ,0,1119,0.98 ,4,9,16,미라마,1752
3,0,0,357,0,1,2,0.018,1,0.26 ,0.00 ,0,0.00 ,0,238,0.26 ,2,3,16,태이고,1841
0,0,3,25,0,0,0,0.0,0,2.82 ,2.01 ,0,0.00 ,0,655,0.81 ,6,3,16,태이고,1856
0,0,2,0,0,0,0,0.0,0,2.65 ,2.38 ,0,0.00 ,0,411,0.27 ,5,12,16,태이고,1837
1,0,3,152,1,2,2,0.03,0,5.18 ,3.80 ,0,0.00 ,0,1051,1.38 ,7,9,15,태이고,1578
0,0,5,0,0,0,0,0.0,0,5.04 ,3.49 ,0,0.00 ,0,1304,1.55 ,5,5,16,에란겔,1913
0,0,6,44,0,7,0,0.0,0,9.10 ,8.39 ,0,0.00 ,0,966,0.71 ,4,4,15,미라마,1925
0,0,0,0,0,0,0,0.0,0,0.00 ,0.00 ,0,0.00 ,0,74,0.00 ,0,12,16,태이고,1569
0,0,0,0,0,0,0,0.0,0,0.49 ,0.00 ,0,0.00 ,0,313,0.49 ,5,15,16,에란겔,1959
1,0,3,100,0,1,0,0.0,0,2.98 ,1.79 ,0,0.00 ,0,1400,1.19 ,8,6,16,미라마,1684
0,0,1,0,0,5,0,0.0,0,0.82 ,0.11 ,0,0.00 ,0,442,0.71 ,4,15,16,미라마,1747
0,0,15,0,0,0,0,0.0,0,4.84 ,2.95 ,0,0.00 ,0,1578,1.90 ,7,3,17,태이고,1883
3,0,10,479,0,8,0,0.0,0,3.93 ,2.05 ,0,0.00 ,0,1643,1.88 ,5,3,16,미라마,1814
0,0,0,0,0,0,0,0.0,0,0.26 ,0.00 ,0,0.00 ,0,336,0.26 ,5,12,16,태이고,1729
0,0,0,27,0,0,0,0.0,0,0.60 ,0.00 ,0,0.00 ,0,435,0.60 ,5,2,17,에란겔,1481
0,0,0,0,0,0,0,0.0,0,1.51 ,0.95 ,0,0.00 ,0,376,0.56 ,4,4,16,태이고,1500
0,0,8,0,0,1,0,0.0,0,5.74 ,4.53 ,0,0.00 ,0,1106,1.21 ,5,7,17,에란겔,1831
0,1,3,60,0,1,0,0.0,0,5.15 ,3.81 ,0,0.00 ,0,795,1.35 ,2,10,15,태이고,1287
0,1,4,85,1,0,1,0.008,0,2.16 ,1.59 ,0,0.00 ,0,715,0.58 ,6,12,16,태이고,1612
0,0,2,0,0,0,0,0.0,0,0.42 ,0.00 ,0,0.00 ,0,403,0.42 ,5,15,17,태이고,1804
1,0,7,183,0,7,1,0.055,1,1.95 ,0.00 ,0,0.00 ,0,1644,1.95 ,7,2,16,에란겔,1647
0,0,6,45,0,7,0,0.0,0,5.76 ,2.82 ,0,0.01 ,0,1399,2.93 ,5,7,18,에란겔,1854
1,0,8,100,0,13,0,0.0,0,5.48 ,3.74 ,0,0.00 ,0,1206,1.74 ,6,12,16,미라마,1674
0,2,10,129,0,1,0,0.0,0,3.94 ,1.64 ,0,0.00 ,0,1817,2.30 ,4,1,15,에란겔,1817
0,0,2,78,1,3,1,0.087,0,2.38 ,0.15 ,0,0.00 ,0,1076,2.23 ,4,3,16,미라마,1957
0,0,0,161,0,0,0,0.0,0,0.22 ,0.00 ,0,0.00 ,0,266,0.22 ,4,16,16,태이고,1812
1,0,3,227,0,6,0,0.0,0,1.85 ,1.18 ,0,0.00 ,0,977,0.67 ,9,12,16,미라마,1858
0,0,6,67,0,2,0,0.0,0,2.17 ,1.02 ,0,0.07 ,0,1042,1.08 ,5,10,17,에란겔,1784
2,2,5,191,0,4,2,0.046,0,4.21 ,3.47 ,0,0.00 ,0,914,0.74 ,4,10,15,태이고,1867
0,0,2,38,0,3,0,0.0,0,6.78 ,6.12 ,0,0.00 ,0,908,0.66 ,6,10,16,에란겔,1760
0,0,7,48,0,20,0,0.0,0,9.03 ,7.79 ,0,0.00 ,0,1316,1.24 ,6,9,17,미라마,1755
0,0,5,24,0,2,0,0.0,1,5.73 ,3.88 ,0,0.00 ,0,1065,1.85 ,6,9,16,미라마,1689
1,1,8,99,0,10,0,0.0,0,5.50 ,1.69 ,0,0.00 ,0,1463,3.81 ,6,4,17,태이고,1648
0,0,1,27,0,0,0,0.0,0,2.92 ,1.92 ,0,0.00 ,0,520,1.00 ,9,13,17,미라마,1789
2,2,8,125,1,0,2,0.037,0,4.69 ,2.86 ,0,0.00 ,0,1406,1.83 ,7,7,15,태이고,1866
0,0,1,0,0,0,0,0.0,0,0.17 ,0.00 ,0,0.00 ,0,216,0.17 ,4,13,17,미라마,1833
1,0,6,149,0,5,0,0.0,1,2.36 ,0.46 ,0,0.00 ,0,1280,1.89 ,5,9,17,태이고,1477
2,2,11,520,0,7,1,0.053,1,4.12 ,2.15 ,0,0.00 ,0,1400,1.97 ,3,7,16,미라마,1842
1,0,12,163,0,2,0,0.0,1,4.37 ,2.39 ,0,0.00 ,0,1596,1.98 ,10,2,16,태이고,1841
2,0,9,219,0,7,0,0.0,1,4.13 ,2.03 ,0,0.00 ,0,1597,2.09 ,5,3,15,미라마,1807
1,0,6,376,0,1,0,0.0,0,5.98 ,4.39 ,0,0.00 ,0,1367,1.59 ,7,2,15,미라마,1912
0,0,3,25,0,0,0,0.0,0,2.70 ,1.84 ,0,0.00 ,0,671,0.86 ,4,11,15,에란겔,1674
1,0,0,100,0,0,1,0.072,0,0.06 ,0.00 ,0,0.00 ,0,140,0.06 ,2,4,17,미라마,1932
1,1,5,333,0,1,0,0.0,0,4.84 ,3.54 ,0,0.00 ,1,1432,1.29 ,6,4,16,에란겔,1643
1,0,7,393,0,0,0,0.0,0,5.17 ,3.55 ,0,0.00 ,0,1765,1.61 ,8,2,17,에란겔,1768
2,0,2,327,2,0,3,0.273,0,2.40 ,0.00 ,0,0.00 ,0,830,2.40 ,4,10,16,태이고,1605
0,0,1,0,0,0,0,0.0,0,0.24 ,0.00 ,0,0.00 ,0,373,0.24 ,3,4,16,미라마,1932
0,0,5,0,0,4,0,0.0,0,6.93 ,4.01 ,0,0.06 ,0,1315,2.86 ,5,4,16,에란겔,1752
4,1,9,548,0,19,3,0.014,0,5.00 ,3.71 ,0,0.00 ,0,1517,1.29 ,8,6,16,에란겔,1642
0,0,2,55,0,1,0,0.0,0,0.29 ,0.00 ,0,0.00 ,0,607,0.29 ,4,13,16,에란겔,1823
0,2,5,54,0,0,0,0.0,0,3.50 ,2.33 ,0,0.00 ,0,1043,1.17 ,3,11,15,에란겔,1663
2,3,13,130,0,8,1,0.029,0,8.26 ,6.27 ,0,0.00 ,0,1473,1.99 ,7,4,15,태이고,1749
0,0,2,51,0,1,0,0.0,1,0.23 ,0.00 ,0,0.00 ,0,351,0.23 ,2,8,15,미라마,1888
1,0,0,261,0,0,0,0.0,0,0.13 ,0.00 ,0,0.00 ,0,350,0.13 ,3,14,16,태이고,1866
0,0,1,0,0,0,0,0.0,0,0.26 ,0.00 ,0,0.00 ,0,250,0.26 ,3,14,16,에란겔,1878
1,0,6,0,0,1,0,0.0,0,4.16 ,2.87 ,0,0.01 ,0,903,1.28 ,8,5,17,태이고,1699
1,0,1,100,0,0,1,0.005,0,7.22 ,6.58 ,1,0.00 ,0,719,0.64 ,7,8,16,태이고,1653
2,0,4,223,0,2,1,0.201,0,4.86 ,3.65 ,0,0.00 ,0,982,1.21 ,3,10,15,에란겔,1809
0,0,9,92,0,2,0,0.0,0,6.53 ,5.15 ,0,0.00 ,0,1523,1.38 ,6,4,16,미라마,1720
1,0,2,26,0,1,0,0.0,0,3.32 ,2.46 ,0,0.00 ,0,717,0.86 ,4,12,16,에란겔,1698
0,0,1,0,0,3,0,0.0,0,7.90 ,7.25 ,0,0.00 ,0,764,0.65 ,6,9,16,미라마,1718
0,0,2,0,0,0,0,0.0,0,2.63 ,1.25 ,0,0.00 ,0,952,1.39 ,5,9,16,에란겔,1665
1,0,10,199,0,9,0,0.0,0,7.29 ,5.40 ,0,0.00 ,0,1443,1.89 ,5,8,16,미라마,1941
1,0,1,260,0,1,2,0.012,0,3.24 ,2.53 ,0,0.00 ,0,685,0.71 ,6,10,16,태이고,1701
0,0,2,0,0,0,0,0.0,0,1.95 ,1.19 ,0,0.00 ,0,618,0.76 ,5,12,16,태이고,1725
0,1,10,199,0,6,0,0.0,2,9.84 ,8.58 ,0,0.00 ,0,1844,1.26 ,6,1,16,미라마,1869
1,0,4,186,0,0,2,0.051,0,7.41 ,6.07 ,0,0.00 ,0,1792,1.34 ,3,2,16,태이고,1796
0,0,5,31,0,2,0,0.0,0,5.56 ,3.21 ,0,0.04 ,0,1033,2.32 ,5,10,15,태이고,1690
0,1,6,95,1,2,1,0.445,0,6.08 ,4.94 ,0,0.00 ,0,1255,1.14 ,5,7,17,미라마,1690
0,0,2,0,0,2,0,0.0,1,3.84 ,3.00 ,0,0.01 ,0,867,0.83 ,5,9,17,에란겔,1903
0,0,2,26,0,0,0,0.0,0,4.73 ,3.83 ,0,0.00 ,0,703,0.89 ,7,6,16,미라마,1774
1,0,5,136,0,2,0,0.0,0,4.99 ,3.90 ,0,0.00 ,0,1309,1.09 ,6,5,15,에란겔,1666
0,1,2,81,0,0,0,0.0,0,6.29 ,5.58 ,0,0.00 ,0,824,0.71 ,3,10,16,에란겔,1620
1,0,8,150,0,4,0,0.0,0,8.26 ,6.82 ,0,0.00 ,0,1482,1.44 ,5,3,17,태이고,1627
1,0,7,113,0,3,1,0.003,0,5.23 ,3.52 ,0,0.00 ,0,1511,1.71 ,4,4,16,태이고,1831
0,1,6,48,0,3,0,0.0,0,7.34 ,5.72 ,0,0.00 ,0,1858,1.62 ,7,1,15,에란겔,1895
1,0,5,83,0,1,1,0.003,0,4.56 ,3.28 ,0,0.00 ,0,1221,1.27 ,8,8,16,미라마,1603
0,0,2,0,0,0,0,0.0,0,2.54 ,1.58 ,0,0.00 ,0,588,0.96 ,5,9,15,태이고,1548
0,0,3,51,0,0,0,0.0,0,3.13 ,1.78 ,0,0.00 ,0,1054,1.35 ,5,10,16,미라마,1912
2,1,0,200,0,0,0,0.0,0,0.32 ,0.00 ,0,0.00 ,0,391,0.32 ,4,15,15,에란겔,1820
1,1,6,70,1,2,1,0.082,1,3.39 ,2.13 ,0,0.00 ,0,1513,1.25 ,9,2,17,에란겔,1555
1,0,8,204,0,10,0,0.0,2,7.13 ,5.04 ,0,0.00 ,0,1386,2.09 ,3,6,16,미라마,1937
0,0,0,0,0,0,0,0.0,0,0.09 ,0.00 ,0,0.00 ,0,181,0.09 ,4,15,16,에란겔,1332
1,2,2,147,0,0,0,0.0,0,6.27 ,5.29 ,0,0.00 ,0,821,0.98 ,6,3,17,태이고,1445
0,0,7,67,0,1,1,0.004,0,8.27 ,6.49 ,0,0.00 ,0,1828,1.78 ,9,2,15,미라마,1849
0,0,1,0,0,1,0,0.0,0,6.20 ,5.24 ,0,0.00 ,0,870,0.96 ,4,10,16,태이고,1880
0,0,5,38,0,4,0,0.0,0,7.00 ,5.74 ,0,0.00 ,0,1162,1.26 ,6,8,16,태이고,1816
1,0,7,41,0,1,1,0.037,0,6.69 ,5.77 ,0,0.00 ,1,946,0.92 ,4,11,16,미라마,1884
2,0,6,223,1,4,1,0.016,0,9.95 ,9.20 ,0,0.00 ,0,1398,0.75 ,2,9,15,에란겔,1906
0,0,9,120,0,14,0,0.0,1,12.45 ,10.37 ,0,0.00 ,0,1645,2.08 ,6,5,15,미라마,1836
4,0,10,331,3,4,3,0.191,2,5.96 ,3.65 ,0,0.00 ,0,1839,2.31 ,6,3,16,미라마,1893
0,0,5,0,0,0,0,0.0,0,11.68 ,10.50 ,0,0.00 ,0,1075,1.18 ,7,13,16,미라마,1936
0,0,6,130,0,1,0,0.0,0,3.35 ,2.04 ,0,0.00 ,0,1244,1.31 ,5,13,16,미라마,1852
1,1,11,357,0,8,0,0.0,0,6.47 ,4.58 ,0,0.00 ,0,1614,1.89 ,9,4,16,에란겔,1731
0,0,0,0,0,0,0,0.0,0,0.03 ,0.00 ,0,0.00 ,0,149,0.03 ,0,15,17,에란겔,1711
0,0,3,64,0,1,0,0.0,1,0.95 ,0.00 ,0,0.00 ,0,810,0.95 ,8,6,17,에란겔,1887
0,3,4,302,1,2,1,0.155,2,4.65 ,1.72 ,0,0.23 ,0,1815,2.70 ,4,1,16,에란겔,1815
1,0,5,17,0,10,1,0.095,0,9.91 ,8.61 ,0,0.00 ,1,1083,1.30 ,4,4,16,에란겔,1700
2,0,7,200,0,5,0,0.0,1,7.59 ,5.56 ,0,0.00 ,0,1308,2.03 ,4,3,16,미라마,1833
0,1,13,262,0,8,1,0.028,0,8.95 ,5.92 ,0,0.00 ,0,1933,3.02 ,7,1,15,에란겔,1933
0,0,2,0,0,2,0,0.0,0,7.13 ,5.87 ,0,0.00 ,0,745,1.25 ,3,6,16,에란겔,1849
2,2,4,228,0,7,0,0.0,0,5.24 ,3.86 ,0,0.00 ,0,1091,1.37 ,8,13,15,미라마,1747
2,0,1,100,0,2,0,0.0,0,3.64 ,2.97 ,0,0.00 ,0,737,0.68 ,5,13,16,에란겔,1425
1,0,4,100,0,0,0,0.0,1,7.60 ,6.95 ,0,0.00 ,0,844,0.65 ,4,11,16,태이고,1763
3,1,10,719,0,17,2,0.095,0,7.60 ,5.99 ,0,0.00 ,0,1653,1.61 ,7,6,16,에란겔,1871
2,0,9,232,2,12,5,0.181,0,7.44 ,6.16 ,0,0.00 ,0,1183,1.29 ,4,4,16,미라마,1418
0,0,0,0,0,0,0,0.0,0,0.05 ,0.00 ,0,0.00 ,0,113,0.05 ,2,15,16,미라마,1788
0,0,10,274,0,4,0,0.0,0,7.06 ,5.77 ,0,0.00 ,0,1118,1.29 ,8,7,16,태이고,1836
0,0,8,25,0,9,0,0.0,0,6.47 ,2.91 ,0,0.16 ,0,1234,3.40 ,5,2,16,에란겔,1865
0,0,0,0,0,0,0,0.0,0,0.31 ,0.00 ,0,0.00 ,0,283,0.31 ,4,18,18,태이고,1667
0,0,0,0,0,0,0,0.0,0,0.00 ,0.00 ,0,0.00 ,0,91,0.00 ,2,8,18,태이고,1868
1,1,7,141,0,0,1,0.047,0,7.53 ,6.03 ,0,0.00 ,0,1162,1.50 ,5,4,16,태이고,1811
3,1,5,441,0,6,3,0.016,0,5.12 ,4.10 ,0,0.00 ,0,1247,1.02 ,8,11,16,미라마,1927
0,0,1,23,0,0,0,0.0,1,0.18 ,0.00 ,0,0.00 ,0,289,0.18 ,6,11,18,태이고,1103
0,1,0,99,0,0,0,0.0,0,0.16 ,0.00 ,0,0.00 ,0,137,0.16 ,2,15,16,태이고,1130
0,0,1,81,0,5,1,0.032,0,0.24 ,0.00 ,0,0.00 ,0,264,0.24 ,4,11,17,미라마,1611
0,1,1,114,0,0,1,0.07,0,2.72 ,2.15 ,0,0.00 ,0,538,0.57 ,6,11,16,에란겔,1450
2,3,5,295,0,2,2,0.075,0,9.44 ,8.12 ,0,0.00 ,1,1244,1.32 ,6,7,16,태이고,1667
0,1,2,140,0,1,0,0.0,1,5.49 ,0.00 ,0,0.01 ,0,1319,5.48 ,7,8,17,에란겔,1634
0,1,5,96,0,2,0,0.0,0,5.88 ,3.86 ,0,0.00 ,0,1085,2.02 ,5,13,17,에란겔,1670
1,0,1,100,0,0,1,0.006,0,0.25 ,0.00 ,0,0.00 ,0,226,0.25 ,5,14,17,태이고,1851
2,3,4,429,2,3,3,0.042,1,2.81 ,2.02 ,0,0.00 ,0,643,0.78 ,6,7,17,에란겔,1702
0,1,5,139,0,5,0,0.0,0,2.51 ,0.00 ,0,0.00 ,0,1305,2.51 ,6,6,17,미라마,1877
1,1,2,141,1,3,1,0.006,1,3.27 ,2.46 ,0,0.00 ,0,697,0.82 ,5,12,18,에란겔,1856
0,0,0,112,0,0,0,0.0,0,0.10 ,0.00 ,0,0.00 ,0,158,0.10 ,4,16,18,태이고,1910
0,1,10,168,0,8,0,0.0,0,5.26 ,2.98 ,0,0.01 ,0,1230,2.27 ,6,5,16,에란겔,1635
1,0,5,200,0,4,0,0.0,0,2.94 ,2.19 ,0,0.00 ,0,1079,0.76 ,4,11,15,에란겔,1892
0,0,0,0,0,0,0,0.0,0,0.14 ,0.00 ,0,0.00 ,0,233,0.14 ,4,7,16,미라마,1807
2,0,3,251,0,2,1,0.145,2,3.94 ,1.88 ,0,0.00 ,0,1902,2.06 ,8,3,16,미라마,1910
0,1,3,323,1,2,1,0.247,0,4.83 ,3.23 ,0,0.00 ,0,1484,1.61 ,4,1,15,에란겔,1484
2,3,7,586,0,4,2,0.048,1,6.15 ,3.55 ,0,0.00 ,1,1638,2.60 ,8,1,15,태이고,1638
3,2,6,419,1,2,2,0.236,1,4.88 ,3.11 ,0,0.00 ,0,1708,1.76 ,4,3,17,태이고,1911
0,0,0,65,0,0,0,0.0,0,0.01 ,0.00 ,0,0.00 ,0,118,0.01 ,2,15,15,태이고,1673
0,0,1,19,0,0,0,0.0,0,1.51 ,0.79 ,0,0.00 ,0,541,0.71 ,4,12,15,에란겔,1850
2,0,0,218,0,0,2,0.007,0,0.67 ,0.00 ,0,0.00 ,0,580,0.67 ,9,2,16,태이고,1664
2,3,6,395,2,5,3,0.087,2,3.87 ,2.60 ,0,0.00 ,0,960,1.27 ,5,7,16,태이고,1575
0,0,0,0,0,0,0,0.0,0,0.28 ,0.00 ,0,0.00 ,0,510,0.28 ,4,14,16,태이고,1812
1,0,0,100,0,0,0,0.0,0,0.26 ,0.00 ,0,0.00 ,0,227,0.26 ,4,16,16,태이고,1812
0,0,0,0,0,0,0,0.0,0,0.10 ,0.00 ,0,0.00 ,0,164,0.10 ,4,7,15,미라마,1822
0,0,0,49,0,0,0,0.0,0,0.07 ,0.00 ,0,0.00 ,0,157,0.07 ,2,3,16,미라마,1323
0,1,3,72,0,0,0,0.0,1,6.76 ,5.77 ,0,0.00 ,0,945,0.99 ,3,7,16,태이고,1395
1,1,0,11,0,0,1,0.023,1,0.13 ,0.00 ,0,0.00 ,0,148,0.13 ,1,14,16,미라마,1911
0,1,0,24,0,0,0,0.0,0,0.10 ,0.00 ,0,0.00 ,0,184,0.10 ,2,14,16,미라마,1894
0,0,0,0,0,0,0,0.0,0,0.20 ,0.00 ,0,0.00 ,0,177,0.20 ,4,12,16,태이고,1914
1,0,1,108,1,0,1,0.008,1,0.09 ,0.00 ,0,0.00 ,0,286,0.09 ,4,15,16,에란겔,1816
1,2,0,276,0,0,2,0.033,0,0.51 ,0.00 ,0,0.00 ,0,300,0.51 ,6,8,16,태이고,1437
0,1,2,139,0,1,1,0.025,2,0.42 ,0.00 ,0,0.00 ,0,378,0.42 ,3,13,18,태이고,1380
